,Words,Count,SongCount,SemiAnnualSpan
30057,hatching,2,2.0,7.0
30058,hallucinogenic,1,1.0,-0.0
30059,fire-starting,1,1.0,-0.0
30060,explosions,5,3.0,12.0
30061,salted,3,2.0,82.0
30062,cannonball,41,14.0,110.0
30063,oh-oh-oh-oh-oh-oh-oh,38,5.0,92.0
30064,la-la-love,10,1.0,-0.0
30065,ta-ta-touch,5,1.0,-0.0
30066,palette,3,3.0,68.0
30067,uh-oh-oh-oh,1,1.0,-0.0
30068,mi-i-i-i-ind,1,1.0,-0.0
30069,christen,1,1.0,-0.0
30070,dictators,2,2.0,8.0
30071,everyway,3,3.0,37.0
30072,banned,7,5.0,101.0
30073,alleyways,8,5.0,32.0
30074,catwalks,1,1.0,-0.0
30075,spectre,1,1.0,-0.0
30076,frankness,1,1.0,-0.0
30077,quit-me,1,1.0,-0.0
30078,love-me,1,1.0,-0.0
30079,cortina,1,1.0,-0.0
30080,'homo',1,1.0,-0.0
30081,travellers,3,3.0,44.0
30082,lashes,6,6.0,102.0
30083,stardom,2,2.0,16.0
30084,jeane,3,1.0,-0.0
30085,woodwork,4,2.0,59.0
30086,22nd,2,2.0,14.0
30087,levon,11,1.0,-0.0
30088,war's,7,5.0,65.0
30089,tostig,2,1.0,-0.0
30090,thrives,3,2.0,11.0
30091,expressive,2,1.0,-0.0
30092,inform,6,5.0,71.0
30093,guests,7,6.0,106.0
30094,resplendent,6,2.0,36.0
30095,schoolish,3,1.0,-0.0
30096,immaturish,3,1.0,-0.0
30097,coolish,3,1.0,-0.0
30098,flagstones,1,1.0,-0.0
30099,gardener,6,3.0,42.0
30100,farmed,2,2.0,40.0
30101,marmalade,11,7.0,84.0
30102,kaleidoscope,5,4.0,80.0
30103,cellophane,9,7.0,37.0
30104,marshmallow,1,1.0,-0.0
30105,newspaper,8,8.0,103.0
30106,plasticine,2,2.0,44.0
30107,porters,1,1.0,-0.0
30108,skimming,3,2.0,83.0
30109,la-la-la-la-laa,12,1.0,-0.0
30110,stalling,5,5.0,85.0
30111,spotlight's,1,1.0,-0.0
30112,fatted,1,1.0,-0.0
30113,calf,5,4.0,59.0
30114,b-b-b-bennie,5,1.0,-0.0
30115,bennie,40,2.0,81.0
30116,b-b-b-b-b-bennie,1,1.0,-0.0
30117,trickling,3,2.0,43.0
30118,jeannie,24,2.0,52.0
30119,nikita,6,1.0,-0.0
30120,circle's,1,1.0,-0.0
30121,47th,1,1.0,-0.0
30122,tattered,7,7.0,73.0
30123,coals,4,3.0,28.0
30124,misread,4,4.0,70.0
30125,fragment,6,2.0,35.0
30126,discard,4,4.0,68.0
30127,chloe,17,4.0,64.0
30128,drunker,4,4.0,75.0
30129,oiled,3,1.0,-0.0
30130,horny-back,2,1.0,-0.0
30131,toad,9,8.0,114.0
30132,tonics,1,1.0,-0.0
30133,mongrels,1,1.0,-0.0
30134,tidbits,1,1.0,-0.0
30135,blindfold,5,5.0,48.0
30136,muggy,1,1.0,-0.0
30137,altar-bound,3,1.0,-0.0
30138,out-played,1,1.0,-0.0
30139,deceit,7,7.0,79.0
30140,do's,8,8.0,101.0
30141,caravans,1,1.0,-0.0
30142,gel,8,8.0,57.0
30143,x's,3,3.0,43.0
30144,lisa's,3,2.0,42.0
30145,molls,1,1.0,-0.0
30146,vamps,1,1.0,-0.0
30147,beasts,2,2.0,11.0
30148,marlene,2,2.0,33.0
30149,dietrich,3,3.0,42.0
30150,brigitte,2,2.0,40.0
30151,katharine,1,1.0,-0.0
30152,hepburn,3,3.0,65.0
30153,vivian,1,1.0,-0.0
30154,leigh,1,1.0,-0.0
30155,priscilla,2,2.0,14.0
30156,vanessa,8,6.0,43.0
30157,franfeld,1,1.0,-0.0
30158,hayworth,2,2.0,9.0
30159,hari,2,2.0,28.0
30160,ccc,1,1.0,-0.0
30161,tallulah,1,1.0,-0.0
30162,lovelace,1,1.0,-0.0
30163,natassia,1,1.0,-0.0
30164,kinski,1,1.0,-0.0
30165,verness,1,1.0,-0.0
30166,tanner,1,1.0,-0.0
30167,aging,8,7.0,102.0
30168,seamstress,3,2.0,92.0
30169,auditorium,2,2.0,26.0
30170,a-coming,8,6.0,61.0
30171,occurred,11,10.0,103.0
30172,trip-trippin',6,1.0,-0.0
30173,ba-do,13,1.0,-0.0
30174,biddy-da-do,12,1.0,-0.0
30175,ex's,7,3.0,23.0
30176,oh's,5,1.0,-0.0
30177,gho-o-osts,5,1.0,-0.0
30178,a-sailing,1,1.0,-0.0
30179,hisself,4,4.0,71.0
30180,repressed,1,1.0,-0.0
30181,suntanned,6,4.0,88.0
30182,windblown,1,1.0,-0.0
30183,honeymooners,2,2.0,12.0
30184,pairs,15,10.0,110.0
30185,everyday--every,1,1.0,-0.0
30186,tenn-e-see,1,1.0,-0.0
30187,al-a-bam,1,1.0,-0.0
30188,situation's,6,6.0,73.0
30189,tenderize,1,1.0,-0.0
30190,marie's,3,1.0,-0.0
30191,a-burning,3,3.0,36.0
30192,oxcart,1,1.0,-0.0
30193,oooo-people,4,1.0,-0.0
30194,hitchhiked,2,2.0,10.0
30195,ymca,1,1.0,-0.0
30196,macon,2,2.0,0.0
30197,overloaded,5,2.0,33.0
30198,poultry,6,3.0,14.0
30199,thumbed,6,6.0,29.0
30200,piers,2,2.0,53.0
30201,jack's,3,2.0,101.0
30202,four-piece,2,2.0,21.0
30203,five-piece,3,2.0,15.0
30204,bringing',2,1.0,-0.0
30205,wither,5,5.0,89.0
30206,gambled,12,5.0,41.0
30207,nellie,5,4.0,30.0
30208,bly,2,1.0,-0.0
30209,toting',1,1.0,-0.0
30210,speeching,1,1.0,-0.0
30211,drugstore,8,7.0,47.0
30212,criticizing,2,2.0,11.0
30213,supervising,1,1.0,-0.0
30214,'most,4,4.0,21.0
30215,a'little,1,1.0,-0.0
30216,man'll,3,3.0,76.0
30217,redeem,9,5.0,94.0
30218,beckoning,3,3.0,49.0
30219,a-heaving,1,1.0,-0.0
30220,pigtails,7,5.0,23.0
30221,turned-up,1,1.0,-0.0
30222,rubberneckin',6,1.0,-0.0
30223,sitting',7,3.0,19.0
30224,bouquets,2,1.0,-0.0
30225,twilights,2,2.0,0.0
30226,trimmed,6,5.0,102.0
30227,byway,4,4.0,93.0
30228,subside,8,7.0,82.0
30229,amusing,8,6.0,86.0
30230,kneels,3,3.0,36.0
30231,backroad,12,3.0,91.0
30232,ahead's,2,1.0,-0.0
30233,gray-bearded,1,1.0,-0.0
30234,bandits,4,3.0,61.0
30235,alberquerque,1,1.0,-0.0
30236,suavemente,7,1.0,-0.0
30237,bésame,21,2.0,3.0
30238,besándome,5,1.0,-0.0
30239,besa,11,2.0,80.0
30240,poquito,11,3.0,46.0
30241,ratito,5,2.0,37.0
30242,pequeña,2,1.0,-0.0
30243,hechate,1,1.0,-0.0
30244,'ca,1,1.0,-0.0
30245,besas,3,3.0,117.0
30246,siento,24,11.0,39.0
30247,comienzo,3,2.0,30.0
30248,besarte,1,1.0,-0.0
30249,despegas,1,1.0,-0.0
30250,despierto,2,2.0,25.0
30251,besando,5,2.0,38.0
30252,coro,2,1.0,-0.0
30253,prisa,4,3.0,36.0
30254,calma,5,2.0,12.0
30255,beso,50,14.0,113.0
30256,profundo,2,2.0,27.0
30257,cabe,4,3.0,36.0
30258,despacito,11,2.0,36.0
30259,tienen,6,4.0,108.0
30260,anhelo,1,1.0,-0.0
30261,dámelo,23,3.0,36.0
30262,pregunto,2,2.0,38.0
30263,trato,5,3.0,39.0
30264,escaparme,1,1.0,-0.0
30265,preso,1,1.0,-0.0
30266,tiernamente,1,1.0,-0.0
30267,cariñosamente,1,1.0,-0.0
30268,dulcemente,1,1.0,-0.0
30269,hondo,1,1.0,-0.0
30270,acércate,9,3.0,48.0
30271,cógelo,1,1.0,-0.0
30272,wane,2,2.0,30.0
30273,'empress,1,1.0,-0.0
30274,india',1,1.0,-0.0
30275,devilish,9,7.0,56.0
30276,true-oo-oo-oo,3,1.0,-0.0
30277,chloe's,3,1.0,-0.0
30278,hoo-hoo-hoo-hoo,1,1.0,-0.0
30279,repaid,3,3.0,24.0
30280,perfectness,1,1.0,-0.0
30281,staircase,11,10.0,85.0
30282,in-depth,1,1.0,-0.0
30283,divorcing,1,1.0,-0.0
30284,imprisoned,6,5.0,95.0
30285,vindictive,1,1.0,-0.0
30286,psyched,2,2.0,42.0
30287,man-servant,1,1.0,-0.0
30288,comedian,3,3.0,34.0
30289,unfortunately,4,4.0,36.0
30290,moaned,5,3.0,90.0
30291,edna,1,1.0,-0.0
30292,daddy'll,1,1.0,-0.0
30293,pee-pee,11,2.0,20.0
30294,d-doing,11,1.0,-0.0
30295,belly-dancer,1,1.0,-0.0
30296,nelly,33,13.0,26.0
30297,peeing,2,2.0,8.0
30298,officer,32,15.0,114.0
30299,murderer,14,10.0,48.0
30300,ring-a-chong,1,1.0,-0.0
30301,a-ching-chong-chong-chong-ching,1,1.0,-0.0
30302,triumph,9,5.0,42.0
30303,mary-kate,4,2.0,26.0
30304,wholesome,4,4.0,93.0
30305,bum-bums,1,1.0,-0.0
30306,geez,3,3.0,29.0
30307,zipper's,1,1.0,-0.0
30308,zipped,4,4.0,39.0
30309,pee-wee,3,3.0,29.0
30310,herman,2,2.0,25.0
30311,movie's,3,3.0,40.0
30312,pg,7,4.0,16.0
30313,attorney,5,5.0,72.0
30314,hilary,3,3.0,18.0
30315,duff,18,2.0,19.0
30316,computers,6,6.0,53.0
30317,seized,1,1.0,-0.0
30318,ranch,18,10.0,116.0
30319,tit,10,9.0,91.0
30320,peroxide,2,2.0,6.0
30321,shady's,14,6.0,16.0
30322,pajama,2,2.0,65.0
30323,kiddies,4,4.0,69.0
30324,molestation,1,1.0,-0.0
30325,bung-hole,1,1.0,-0.0
30326,poot,2,1.0,-0.0
30327,whoops,7,4.0,93.0
30328,gouge,6,2.0,79.0
30329,butt-naked,6,6.0,24.0
30330,chubba-chubba-chubba-chubba-chubba-chubba-chubby,1,1.0,-0.0
30331,chubba,1,1.0,-0.0
30332,teletubby,1,1.0,-0.0
30333,butt-squeezin',1,1.0,-0.0
30334,appeasin',1,1.0,-0.0
30335,stepfather,2,1.0,-0.0
30336,any's,1,1.0,-0.0
30337,chainsaw,16,7.0,46.0
30338,slingshot,3,3.0,65.0
30339,ding-dong,21,5.0,68.0
30340,motherfucker's,2,1.0,-0.0
30341,felch,1,1.0,-0.0
30342,felched,1,1.0,-0.0
30343,felching,1,1.0,-0.0
30344,belching,1,1.0,-0.0
30345,belch,1,1.0,-0.0
30346,yelping,1,1.0,-0.0
30347,elm,6,4.0,19.0
30348,pubic,1,1.0,-0.0
30349,chelsea,8,5.0,96.0
30350,'ass,1,1.0,-0.0
30351,rape',1,1.0,-0.0
30352,vick,6,6.0,15.0
30353,mutts,2,2.0,47.0
30354,sicked,2,2.0,26.0
30355,cocksucker,2,2.0,11.0
30356,blow-blow-blows,3,1.0,-0.0
30357,blow-blow,3,1.0,-0.0
30358,banner's,1,1.0,-0.0
30359,pussy-footin',1,1.0,-0.0
30360,cunt,6,5.0,46.0
30361,queef,2,2.0,1.0
30362,whoopee,9,3.0,97.0
30363,gardeners,1,1.0,-0.0
30364,landfill,1,1.0,-0.0
30365,fox'll,1,1.0,-0.0
30366,standstill,6,5.0,45.0
30367,oranges,1,1.0,-0.0
30368,plums,2,2.0,1.0
30369,auto-tune,7,5.0,18.0
30370,fack,35,1.0,-0.0
30371,kamikaze,17,8.0,83.0
30372,islamic,3,3.0,48.0
30373,jugular,4,3.0,47.0
30374,wedgie,2,2.0,-0.0
30375,comforter,4,2.0,51.0
30376,rectal,1,1.0,-0.0
30377,cul-de-sac,5,4.0,65.0
30378,y-you,1,1.0,-0.0
30379,collaborative,2,2.0,33.0
30380,o-overstayed,1,1.0,-0.0
30381,teabag,1,1.0,-0.0
30382,explosives,3,3.0,2.0
30383,opponents,5,5.0,92.0
30384,f-15,2,1.0,-0.0
30385,dre's,5,5.0,36.0
30386,energized,2,2.0,0.0
30387,typhoon's,1,1.0,-0.0
30388,blindfolded,7,3.0,69.0
30389,kami,1,1.0,-0.0
30390,kami-kamikaze,2,1.0,-0.0
30391,re-air,1,1.0,-0.0
30392,rear-ending,1,1.0,-0.0
30393,tara,5,2.0,29.0
30394,acorn,2,2.0,2.0
30395,stairlift,1,1.0,-0.0
30396,ramirez,1,1.0,-0.0
30397,eeriest,1,1.0,-0.0
30398,lurkin',5,5.0,107.0
30399,theorist,1,1.0,-0.0
30400,measurin',1,1.0,-0.0
30401,respects,6,6.0,69.0
30402,cray,6,6.0,12.0
30403,overlooked,6,6.0,55.0
30404,freestylin',4,4.0,22.0
30405,ahold,7,5.0,107.0
30406,somewhat,9,8.0,74.0
30407,outlandish,3,2.0,1.0
30408,fabricate,3,3.0,99.0
30409,manic,8,2.0,65.0
30410,paddock,1,1.0,-0.0
30411,mandalay,3,3.0,104.0
30412,matinee,3,2.0,64.0
30413,tampax,2,2.0,31.0
30414,trashcan,2,2.0,22.0
30415,tascam,1,1.0,-0.0
30416,basal,1,1.0,-0.0
30417,ganglia's,1,1.0,-0.0
30418,bidets,1,1.0,-0.0
30419,yankin',1,1.0,-0.0
30420,honkies,6,3.0,91.0
30421,wife-beaters,3,1.0,-0.0
30422,mispronounced,1,1.0,-0.0
30423,antwoord,2,2.0,1.0
30424,ninja,15,11.0,56.0
30425,shiners,5,2.0,27.0
30426,tokin',2,2.0,51.0
30427,child-proof,1,1.0,-0.0
30428,toolkit,1,1.0,-0.0
30429,hostile,4,4.0,66.0
30430,nostril,1,1.0,-0.0
30431,it's-snot,1,1.0,-0.0
30432,genre,2,2.0,12.0
30433,wrench,10,8.0,51.0
30434,flunk,2,2.0,39.0
30435,detention,6,6.0,92.0
30436,contentions,1,1.0,-0.0
30437,psychopath,8,7.0,76.0
30438,michael's,5,4.0,105.0
30439,raft,3,3.0,87.0
30440,vlad,1,1.0,-0.0
30441,isis,1,1.0,-0.0
30442,gunpowder,12,6.0,87.0
30443,cig,1,1.0,-0.0
30444,prr,2,2.0,3.0
30445,m16s,1,1.0,-0.0
30446,harmin',2,2.0,27.0
30447,fittest,5,2.0,43.0
30448,ill-prepared,1,1.0,-0.0
30449,acronym,2,2.0,14.0
30450,dislocate,2,2.0,10.0
30451,rotator,1,1.0,-0.0
30452,deflate,3,3.0,24.0
30453,siphon,1,1.0,-0.0
30454,climate,10,8.0,101.0
30455,washed-up,6,4.0,42.0
30456,bloodbath,2,2.0,34.0
30457,adapter,1,1.0,-0.0
30458,floor's,1,1.0,-0.0
30459,hyphen,1,1.0,-0.0
30460,hyping,1,1.0,-0.0
30461,bowin',2,2.0,13.0
30462,angrier,1,1.0,-0.0
30463,consists,2,2.0,35.0
30464,defuse,4,4.0,51.0
30465,tool-box-es,1,1.0,-0.0
30466,pried,1,1.0,-0.0
30467,screwdrivers,1,1.0,-0.0
30468,buh-lieve,1,1.0,-0.0
30469,achoo,8,6.0,46.0
30470,a-chieve,1,1.0,-0.0
30471,texter,1,1.0,-0.0
30472,scenic,1,1.0,-0.0
30473,retaliates,1,1.0,-0.0
30474,cleavage,2,2.0,14.0
30475,terrestrial,2,2.0,47.0
30476,weird's,1,1.0,-0.0
30477,notably,1,1.0,-0.0
30478,soulless,1,1.0,-0.0
30479,disputes,1,1.0,-0.0
30480,alls,5,4.0,101.0
30481,unlikeable,1,1.0,-0.0
30482,nitrogen,1,1.0,-0.0
30483,hydrogen,4,2.0,37.0
30484,ignitable,1,1.0,-0.0
30485,liquids,1,1.0,-0.0
30486,two-time,3,2.0,75.0
30487,pita,1,1.0,-0.0
30488,fajita,1,1.0,-0.0
30489,pry,4,4.0,105.0
30490,moles,2,2.0,50.0
30491,intel,1,1.0,-0.0
30492,spiral,11,10.0,71.0
30493,hi-lo,1,1.0,-0.0
30494,milo's,1,1.0,-0.0
30495,demo,9,8.0,49.0
30496,brows,1,1.0,-0.0
30497,kala,11,2.0,38.0
30498,critiquin',1,1.0,-0.0
30499,sub-par,1,1.0,-0.0
30500,win-win,1,1.0,-0.0
30501,misconstrued,5,4.0,85.0
30502,us',1,1.0,-0.0
30503,shit-list,1,1.0,-0.0
30504,choppy,2,2.0,22.0
30505,audio,7,7.0,41.0
30506,yachty,6,6.0,4.0
30507,e-v-i-l,1,1.0,-0.0
30508,whitestrip,1,1.0,-0.0
30509,pence,1,1.0,-0.0
30510,tenths,1,1.0,-0.0
30511,m-i-c,2,2.0,43.0
30512,polarize,1,1.0,-0.0
30513,nightstick,1,1.0,-0.0
30514,valium,6,6.0,91.0
30515,sourpuss,1,1.0,-0.0
30516,ooouuu,11,2.0,4.0
30517,ex-fan,1,1.0,-0.0
30518,mathers,9,8.0,26.0
30519,oooouuu,1,1.0,-0.0
30520,effing,2,2.0,10.0
30521,nfing,1,1.0,-0.0
30522,finger-bang,2,1.0,-0.0
30523,mgk,1,1.0,-0.0
30524,igg',1,1.0,-0.0
30525,azae',1,1.0,-0.0
30526,bumblings,1,1.0,-0.0
30527,jumbled,3,3.0,98.0
30528,mumbo-jumbo,1,1.0,-0.0
30529,pummel,1,1.0,-0.0
30530,joyner,6,3.0,10.0
30531,whopper,1,1.0,-0.0
30532,pounder,1,1.0,-0.0
30533,porterhouse,1,1.0,-0.0
30534,slider,1,1.0,-0.0
30535,auto-tuned,1,1.0,-0.0
30536,expertise,2,2.0,2.0
30537,forties,14,7.0,91.0
30538,alcoholic,5,5.0,75.0
30539,malt,5,5.0,56.0
30540,beefs,4,4.0,4.0
30541,doze,4,4.0,25.0
30542,cypher,14,8.0,51.0
30543,colorblind,7,4.0,8.0
30544,aquamarine,1,1.0,-0.0
30545,slaughterhouse,2,2.0,12.0
30546,turning's,1,1.0,-0.0
30547,thirds,1,1.0,-0.0
30548,verdict,7,6.0,42.0
30549,critiqued,1,1.0,-0.0
30550,reword,1,1.0,-0.0
30551,empathize,1,1.0,-0.0
30552,serpent,4,4.0,118.0
30553,linked,4,4.0,97.0
30554,terrorists,4,4.0,70.0
30555,lyricists,1,1.0,-0.0
30556,meaty,2,2.0,8.0
30557,journalist,4,4.0,49.0
30558,pannin',1,1.0,-0.0
30559,sesh,1,1.0,-0.0
30560,ironin',1,1.0,-0.0
30561,cleaners,5,5.0,102.0
30562,313,1,1.0,-0.0
30563,brainiac,3,3.0,53.0
30564,drills,7,3.0,67.0
30565,slimin',1,1.0,-0.0
30566,disinfects,1,1.0,-0.0
30567,disconnects,1,1.0,-0.0
30568,decks,9,6.0,117.0
30569,indulge,2,2.0,25.0
30570,contamination,1,1.0,-0.0
30571,examination,2,2.0,56.0
30572,car-tunes,1,1.0,-0.0
30573,animation,2,2.0,58.0
30574,lamination,1,1.0,-0.0
30575,nar-er-ration,1,1.0,-0.0
30576,gazin',3,3.0,13.0
30577,murderin',5,2.0,13.0
30578,mince,1,1.0,-0.0
30579,foil,3,3.0,22.0
30580,fluids,3,3.0,86.0
30581,leakin',7,7.0,52.0
30582,coiled,2,2.0,72.0
30583,cerebral,6,6.0,63.0
30584,jeep-full,1,1.0,-0.0
30585,intimidator,1,1.0,-0.0
30586,stimulator,1,1.0,-0.0
30587,simulator,1,1.0,-0.0
30588,venereal,3,3.0,26.0
30589,diseases,6,5.0,81.0
30590,thesis'll,1,1.0,-0.0
30591,releases,1,1.0,-0.0
30592,masterpieces,2,2.0,4.0
30593,telekinesis,1,1.0,-0.0
30594,instrumentally,1,1.0,-0.0
30595,entity,9,7.0,23.0
30596,dementedly,1,1.0,-0.0
30597,represents,7,6.0,95.0
30598,nestler,1,1.0,-0.0
30599,lyric-smugglin',1,1.0,-0.0
30600,embezzler,1,1.0,-0.0
30601,specialer,1,1.0,-0.0
30602,intergalactical,7,2.0,3.0
30603,tactical,1,1.0,-0.0
30604,tactful,1,1.0,-0.0
30605,tensed,2,2.0,44.0
30606,discriminated,1,1.0,-0.0
30607,protested,1,1.0,-0.0
30608,demonstrated,1,1.0,-0.0
30609,vinegar,2,2.0,16.0
30610,'73,1,1.0,-0.0
30611,multi-platinum-selling,1,1.0,-0.0
30612,hailie's,4,3.0,6.0
30613,envision,6,4.0,26.0
30614,witnessin',2,2.0,22.0
30615,münchausen's,1,1.0,-0.0
30616,syndrome,4,4.0,36.0
30617,mentionin',1,1.0,-0.0
30618,gritted,2,2.0,68.0
30619,down-talkin',1,1.0,-0.0
30620,escalated,1,1.0,-0.0
30621,attention's,1,1.0,-0.0
30622,receptionist,2,2.0,26.0
30623,publication,2,2.0,12.0
30624,extort,3,3.0,20.0
30625,perfecter,1,1.0,-0.0
30626,stiffen,3,1.0,-0.0
30627,lainie,3,1.0,-0.0
30628,uncle's,1,1.0,-0.0
30629,swirls,1,1.0,-0.0
30630,whirls,2,2.0,82.0
30631,backfires,1,1.0,-0.0
30632,chalmers,1,1.0,-0.0
30633,novara,1,1.0,-0.0
30634,sshh,2,2.0,23.0
30635,birdie's,2,2.0,23.0
30636,zig-zag's,1,1.0,-0.0
30637,blurt,1,1.0,-0.0
30638,sentences,5,5.0,30.0
30639,n'sync,1,1.0,-0.0
30640,lawsuit,4,4.0,33.0
30641,'guilty,1,1.0,-0.0
30642,conscience',1,1.0,-0.0
30643,bullied,5,5.0,96.0
30644,upper-class,1,1.0,-0.0
30645,admired,4,4.0,83.0
30646,fables,4,4.0,60.0
30647,pigeon-holed,1,1.0,-0.0
30648,caucasians,4,4.0,42.0
30649,wigger,1,1.0,-0.0
30650,pacin',5,5.0,33.0
30651,agh,4,3.0,35.0
30652,feminist,1,1.0,-0.0
30653,chicka,10,4.0,83.0
30654,you-know-what,1,1.0,-0.0
30655,you-know-who,1,1.0,-0.0
30656,parents',5,5.0,88.0
30657,bedrooms,1,1.0,-0.0
30658,clitoris,3,3.0,41.0
30659,intercourse,2,2.0,18.0
30660,cannibals,2,2.0,78.0
30661,cantaloupes,1,1.0,-0.0
30662,antelopes,1,1.0,-0.0
30663,elope,6,5.0,81.0
30664,shadys,8,1.0,-0.0
30665,daly,1,1.0,-0.0
30666,durst,2,2.0,37.0
30667,hee-hee,6,3.0,34.0
30668,mp3,1,1.0,-0.0
30669,vd,1,1.0,-0.0
30670,valiums,1,1.0,-0.0
30671,pinching,1,1.0,-0.0
30672,nurse's,2,2.0,21.0
30673,jergens,1,1.0,-0.0
30674,viagra,7,7.0,37.0
30675,lurking,13,13.0,89.0
30676,mhmmm,1,1.0,-0.0
30677,inhales,1,1.0,-0.0
30678,hurl,5,3.0,15.0
30679,what's-her-face,1,1.0,-0.0
30680,fazed,2,2.0,9.0
30681,jade,11,3.0,33.0
30682,partial,1,1.0,-0.0
30683,arsenal,4,3.0,49.0
30684,whoadie,22,5.0,33.0
30685,backhands,1,1.0,-0.0
30686,anthrax,1,1.0,-0.0
30687,d'you,15,9.0,81.0
30688,zantac,1,1.0,-0.0
30689,antacid,1,1.0,-0.0
30690,massacre,5,5.0,41.0
30691,kardashian's,1,1.0,-0.0
30692,gluteus,1,1.0,-0.0
30693,maximus,2,2.0,9.0
30694,squish,2,2.0,33.0
30695,can-can,3,3.0,54.0
30696,lindsay,4,4.0,94.0
30697,samantha's,1,1.0,-0.0
30698,practically,7,7.0,35.0
30699,enforcer,1,1.0,-0.0
30700,charley-horse,1,1.0,-0.0
30701,portia,1,1.0,-0.0
30702,degeneres,2,2.0,18.0
30703,ventolin,1,1.0,-0.0
30704,inhaler,1,1.0,-0.0
30705,xenadrine,1,1.0,-0.0
30706,palin,1,1.0,-0.0
30707,k-fed,5,3.0,18.0
30708,middleman,4,4.0,36.0
30709,ritalin,3,3.0,8.0
30710,binge,7,4.0,56.0
30711,jennifer's,4,3.0,42.0
30712,mayer,2,2.0,17.0
30713,sprout,3,3.0,22.0
30714,alfalfa,2,2.0,32.0
30715,blup,1,1.0,-0.0
30716,wowzers,1,1.0,-0.0
30717,alf,1,1.0,-0.0
30718,shrinked,1,1.0,-0.0
30719,superman's,7,3.0,89.0
30720,jailbreak,1,1.0,-0.0
30721,2020,2,2.0,28.0
30722,2002,2,2.0,33.0
30723,globally,2,2.0,10.0
30724,feuded,1,1.0,-0.0
30725,oomph,1,1.0,-0.0
30726,debacle,1,1.0,-0.0
30727,politicked,1,1.0,-0.0
30728,washin',7,6.0,94.0
30729,hen',5,5.0,37.0
30730,bodyin',1,1.0,-0.0
30731,freudian,2,2.0,2.0
30732,subconsciously,2,2.0,0.0
30733,hearkening,1,1.0,-0.0
30734,chartin',1,1.0,-0.0
30735,descent,8,5.0,35.0
30736,mayhem,7,5.0,48.0
30737,undoubtably,1,1.0,-0.0
30738,ands,3,3.0,33.0
30739,relapse,7,4.0,26.0
30740,bowels,4,4.0,90.0
30741,ehh,15,9.0,31.0
30742,accents,3,3.0,18.0
30743,click-clack-blaow,1,1.0,-0.0
30744,exorcise,5,3.0,15.0
30745,muh'fuckers,4,4.0,30.0
30746,mannin',1,1.0,-0.0
30747,admittedly,1,1.0,-0.0
30748,subliminally,2,2.0,32.0
30749,wringer,1,1.0,-0.0
30750,stingers,2,2.0,71.0
30751,shingle,1,1.0,-0.0
30752,sixty-thousand,1,1.0,-0.0
30753,sweden,4,3.0,34.0
30754,'number,1,1.0,-0.0
30755,dad',1,1.0,-0.0
30756,k-keep,4,2.0,23.0
30757,darkens,2,2.0,1.0
30758,crashes,8,6.0,59.0
30759,impaled,2,2.0,68.0
30760,pigment,2,2.0,19.0
30761,bish,5,2.0,7.0
30762,stimpy's,1,1.0,-0.0
30763,pe,2,2.0,46.0
30764,crispy,7,7.0,48.0
30765,aftershave,2,2.0,60.0
30766,'bob',1,1.0,-0.0
30767,dang-dang,1,1.0,-0.0
30768,pow-p-p-p-pow,1,1.0,-0.0
30769,wow-wow,3,2.0,3.0
30770,valve,2,2.0,3.0
30771,valve-valve,1,1.0,-0.0
30772,towel-towel,1,1.0,-0.0
30773,how-how,4,3.0,82.0
30774,bozos,1,1.0,-0.0
30775,berzerk,1,1.0,-0.0
30776,vinyls,1,1.0,-0.0
30777,kardashian,4,4.0,17.0
30778,shithead,1,1.0,-0.0
30779,lathered,1,1.0,-0.0
30780,kangol's,1,1.0,-0.0
30781,carheartless,1,1.0,-0.0
30782,birdbrain,1,1.0,-0.0
30783,dyed,1,1.0,-0.0
30784,bearing,9,8.0,103.0
30785,wacked,3,3.0,30.0
30786,brainwashed,2,2.0,18.0
30787,sags,1,1.0,-0.0
30788,do-rags,1,1.0,-0.0
30789,step-father,1,1.0,-0.0
30790,intertwinin',1,1.0,-0.0
30791,sinner's,2,2.0,28.0
30792,sanctum,1,1.0,-0.0
30793,degrade,2,2.0,1.0
30794,metamorphosis,2,2.0,29.0
30795,attorneys,4,3.0,5.0
30796,dispute,3,3.0,28.0
30797,handguns,1,1.0,-0.0
30798,prosecutors,1,1.0,-0.0
30799,convict,2,2.0,18.0
30800,religiously,2,2.0,4.0
30801,cds,5,5.0,43.0
30802,fingerprint,1,1.0,-0.0
30803,guerrera,1,1.0,-0.0
30804,affectin',1,1.0,-0.0
30805,ignoramus,1,1.0,-0.0
30806,pin-up,1,1.0,-0.0
30807,pt,7,3.0,111.0
30808,'profile',1,1.0,-0.0
30809,heidi,2,2.0,36.0
30810,klum,1,1.0,-0.0
30811,ensue,1,1.0,-0.0
30812,delighted,2,2.0,70.0
30813,unload,5,5.0,44.0
30814,taser,2,2.0,19.0
30815,sieve,2,1.0,-0.0
30816,government's,1,1.0,-0.0
30817,balderdash,1,1.0,-0.0
30818,cuffed,5,5.0,48.0
30819,thyroid,1,1.0,-0.0
30820,minorities,2,2.0,43.0
30821,pigsties,1,1.0,-0.0
30822,eyesores,1,1.0,-0.0
30823,warp,13,3.0,14.0
30824,backspins,2,2.0,48.0
30825,risky,4,4.0,74.0
30826,african-americans,1,1.0,-0.0
30827,lifespan,2,2.0,30.0
30828,span,7,7.0,102.0
